date,open,high,low,close,volume,barCount,wap
2004-02-10 15:00:00,114.63,114.97,114.57,114.9,38869,3376,114.804
2004-02-10 16:00:00,114.9,114.97,114.77,114.82,14032,497,114.924
2004-02-11 09:30:00,114.85,114.9,114.17,114.87,22446,1465,114.813
2004-02-11 10:00:00,114.88,114.91,114.66,114.81,26841,1906,114.754
2004-02-11 11:00:00,114.81,115.8,105.01,115.73,129181,5621,115.36
2004-02-11 12:00:00,115.73,115.86,115.54,115.71,25366,2186,115.686
2004-02-11 13:00:00,115.68,116.18,114.61,116.13,59338,2562,115.885
2004-02-11 14:00:00,116.12,116.39,116.05,116.17,52429,2947,116.208
2004-02-11 15:00:00,116.17,116.35,115.22,116.19,61172,4080,116.178
2004-02-11 16:00:00,116.2,116.22,116.07,116.08,14449,556,116.161
2004-02-12 09:30:00,115.97,116.09,114.94,116.07,22006,1330,115.959
2004-02-12 10:00:00,116.07,116.27,115.97,116.0,39124,3687,116.119
2004-02-12 11:00:00,116.01,116.21,115.82,115.92,22811,3013,115.981
2004-02-12 12:00:00,115.93,116.01,115.65,115.75,35157,2329,115.766
2004-02-12 13:00:00,115.75,115.99,114.64,115.87,38081,2313,115.66
2004-02-12 14:00:00,115.86,115.93,115.64,115.75,27966,2227,115.803
2004-02-12 15:00:00,115.75,116.74,115.58,115.67,47371,3487,115.715
2004-02-12 16:00:00,115.67,115.81,115.62,115.65,17197,454,115.705
2004-02-13 09:30:00,115.82,116.14,115.62,116.08,97747,3043,115.873
2004-02-13 10:00:00,116.15,116.2,115.03,115.12,98606,5995,115.651
2004-02-13 11:00:00,115.11,115.39,115.07,115.1,45679,2949,115.242
2004-02-13 12:00:00,115.11,115.24,114.75,115.0,59800,4027,114.978
2004-02-13 13:00:00,115.0,115.12,114.94,115.02,22080,1668,115.021
2004-02-13 14:00:00,115.04,115.25,114.95,114.97,29593,2159,115.116
2004-02-13 15:00:00,114.97,115.16,114.89,115.12,36789,2399,115.051
2004-02-13 16:00:00,115.12,115.14,115.01,115.12,10145,440,115.091
2004-02-17 09:30:00,115.85,116.04,115.77,115.88,31933,2112,115.879
2004-02-17 10:00:00,115.89,116.07,115.78,115.99,31892,2959,115.912
2004-02-17 11:00:00,115.99,116.16,115.95,116.02,23087,2322,116.054
2004-02-17 12:00:00,116.01,116.31,116.0,116.19,26388,2054,116.205
2004-02-17 13:00:00,116.18,116.27,116.04,116.15,28304,1829,116.166
2004-02-17 14:00:00,116.19,116.43,116.12,116.38,26787,1820,116.285
2004-02-17 15:00:00,116.38,116.41,116.07,116.14,47912,2591,116.203
2004-02-17 16:00:00,116.16,116.2,116.1,116.2,10268,301,116.138
2004-02-18 09:30:00,116.2,116.25,115.9,116.03,35551,1950,116.091
2004-02-18 10:00:00,116.04,116.6,115.85,115.95,39109,3010,116.026
2004-02-18 11:00:00,115.95,116.11,115.93,115.98,24859,1706,116.002
2004-02-18 12:00:00,115.98,116.25,115.89,116.11,18187,1521,116.137
2004-02-18 13:00:00,116.11,116.2,115.94,116.08,9322,1284,116.079
2004-02-18 14:00:00,116.07,116.09,115.35,115.62,74463,4309,115.601
2004-02-18 15:00:00,115.62,115.8,115.56,115.66,32964,2943,115.7
2004-02-18 16:00:00,115.65,115.76,115.61,115.66,7754,325,115.681
2004-02-19 09:30:00,116.33,116.39,116.18,116.29,45210,1931,116.292
2004-02-19 10:00:00,116.27,116.28,115.0,116.02,55779,2681,116.075
2004-02-19 11:00:00,116.05,116.24,115.83,116.16,65739,2478,116.011
2004-02-19 12:00:00,116.15,116.37,115.97,116.19,27080,1937,116.199
2004-02-19 13:00:00,116.2,116.28,115.91,116.23,39787,2019,116.075
2004-02-19 14:00:00,116.23,116.28,115.92,115.98,36731,2076,116.09
2004-02-19 15:00:00,116.0,116.02,115.13,115.22,138315,5240,115.55
2004-02-19 16:00:00,115.22,115.3,115.06,115.23,20035,513,115.191
2004-02-20 09:30:00,115.48,115.5,114.99,115.05,55670,2701,115.252
2004-02-20 10:00:00,115.03,115.28,114.5,114.65,70900,4244,114.919
2004-02-20 11:00:00,114.64,114.98,114.56,114.85,36537,2677,114.766
2004-02-20 12:00:00,114.79,114.88,114.32,114.4,37480,2179,114.616
2004-02-20 13:00:00,114.35,114.93,114.35,114.87,55519,2666,114.641
2004-02-20 14:00:00,114.89,115.48,114.81,115.1,80661,3791,115.179
2004-02-20 15:00:00,115.09,115.16,114.8,115.0,40000,3020,114.997
2004-02-20 16:00:00,115.0,115.04,114.9,114.9,16840,367,114.968
2004-02-23 09:30:00,115.22,115.26,114.82,114.98,50454,2407,115.013
2004-02-23 10:00:00,114.99,115.1,114.57,114.9,64759,5837,114.817
2004-02-23 11:00:00,114.9,114.92,114.35,114.43,43720,3884,114.607
2004-02-23 12:00:00,114.43,114.6,114.21,114.48,50918,3274,114.419
2004-02-23 13:00:00,114.47,114.71,114.29,114.5,28884,3126,114.549
2004-02-23 14:00:00,114.47,114.51,114.17,114.3,35023,4109,114.342
2004-02-23 15:00:00,114.3,115.61,114.29,114.55,57434,5016,114.511
2004-02-23 16:00:00,114.53,114.61,114.46,114.55,7720,298,114.533
2004-02-24 09:30:00,114.27,114.38,113.32,114.34,69583,2828,114.254
2004-02-24 10:00:00,114.28,114.99,113.99,114.8,114432,8268,114.557
2004-02-24 11:00:00,114.81,114.88,114.47,114.6,41544,3622,114.634
2004-02-24 12:00:00,114.59,114.74,114.42,114.62,17945,1649,114.63
2004-02-24 13:00:00,114.62,114.84,114.41,114.47,29914,2724,114.694
2004-02-24 14:00:00,114.5,114.52,113.03,114.07,76984,4988,114.096
2004-02-24 15:00:00,114.07,114.49,114.05,114.45,45966,4252,114.325
2004-02-24 16:00:00,114.45,114.47,114.35,114.4,9744,379,114.422
2004-02-25 09:30:00,114.46,114.84,114.38,114.8,65340,2926,114.633
2004-02-25 10:00:00,114.78,114.91,114.63,114.77,39897,4606,114.766
2004-02-25 11:00:00,114.75,115.03,114.32,114.54,52230,4168,114.705
2004-02-25 12:00:00,114.55,114.87,114.48,114.87,31357,1886,114.711
2004-02-25 13:00:00,114.88,114.95,114.66,114.84,13010,1657,114.796
2004-02-25 14:00:00,114.84,114.94,114.71,114.82,20613,2437,114.823
2004-02-25 15:00:00,114.81,115.06,114.79,114.91,50038,4314,114.952
2004-02-25 16:00:00,114.91,114.96,114.82,114.86,15945,442,114.881
2004-02-26 09:30:00,114.61,114.79,114.42,114.56,26904,2670,114.606
2004-02-26 10:00:00,114.55,114.69,114.34,114.65,48132,4665,114.536
2004-02-26 11:00:00,114.62,115.02,114.62,114.91,46866,4204,114.872
2004-02-26 12:00:00,114.93,115.29,114.86,115.21,37620,3154,115.117
2004-02-26 13:00:00,115.23,115.23,115.0,115.12,19627,1804,115.119
2004-02-26 14:00:00,115.13,115.19,114.88,115.04,31546,2649,115.026
2004-02-26 15:00:00,115.04,115.26,114.95,115.04,30660,2996,115.103
2004-02-26 16:00:00,115.02,115.1,114.9,114.9,9347,450,115.008
2004-02-27 09:30:00,115.19,115.4,115.11,115.33,33422,2538,115.234
2004-02-27 10:00:00,115.34,115.74,115.33,115.48,58503,5092,115.557
2004-02-27 11:00:00,115.48,116.08,114.63,114.86,72254,6150,115.063
2004-02-27 12:00:00,114.87,115.07,114.83,115.03,44080,2241,114.944
2004-02-27 13:00:00,115.03,115.3,114.99,115.01,30347,2623,115.106
2004-02-27 14:00:00,115.01,115.55,115.01,115.5,35141,3615,115.318
2004-02-27 15:00:00,115.52,115.55,115.02,115.08,65348,3640,115.255
2004-02-27 16:00:00,115.1,115.1,114.95,115.05,19468,442,115.023
2004-03-01 09:30:00,115.43,115.69,115.38,115.54,50846,2737,115.524
2004-03-01 10:00:00,115.54,115.83,114.44,115.43,89470,6158,115.55
2004-03-01 11:00:00,115.42,115.66,115.25,115.66,28232,3684,115.434
2004-03-01 12:00:00,115.67,115.92,115.64,115.78,21516,2346,115.781
2004-03-01 13:00:00,115.78,115.95,115.68,115.89,21872,2010,115.809
2004-03-01 14:00:00,115.89,116.34,115.77,116.23,39505,4563,116.109
2004-03-01 15:00:00,116.25,116.26,116.08,116.12,36434,3846,116.153
2004-03-01 16:00:00,116.12,116.18,116.08,116.12,16589,419,116.129
2004-03-02 09:30:00,115.94,116.23,115.9,116.15,27711,2474,116.073
2004-03-02 10:00:00,116.13,116.22,115.85,116.11,59362,4179,116.039
2004-03-02 11:00:00,116.13,116.2,115.78,116.04,27983,3179,116.027
2004-03-02 12:00:00,116.04,116.14,115.49,115.6,59666,3835,115.77
2004-03-02 13:00:00,115.6,115.8,115.23,115.41,63698,4653,115.491
2004-03-02 14:00:00,115.4,115.68,115.33,115.6,38044,3997,115.543
2004-03-02 15:00:00,115.6,115.89,115.44,115.5,55629,5429,115.664
2004-03-02 16:00:00,115.49,115.54,115.41,115.5,9279,376,115.479
2004-03-03 09:30:00,115.25,115.38,115.14,115.28,28663,2737,115.267
2004-03-03 10:00:00,115.27,115.47,114.92,115.09,95108,7506,115.216
2004-03-03 11:00:00,115.1,115.4,114.25,115.28,24905,3665,115.169
2004-03-03 12:00:00,115.29,115.32,115.07,115.22,16048,2539,115.19
2004-03-03 13:00:00,115.22,115.83,115.16,115.73,50271,4374,115.595
2004-03-03 14:00:00,115.7,115.87,115.0,115.64,33014,4190,115.694
2004-03-03 15:00:00,115.63,115.85,115.52,115.7,31228,3658,115.659
2004-03-03 16:00:00,115.71,115.72,115.57,115.67,10203,316,115.662
2004-03-04 09:30:00,115.72,115.86,115.63,115.81,25644,2552,115.732
2004-03-04 10:00:00,115.8,115.85,115.52,115.63,31042,4205,115.66
2004-03-04 11:00:00,115.63,115.93,115.62,115.82,35443,2799,115.81
2004-03-04 12:00:00,115.82,116.06,115.77,116.03,27772,2292,115.912
2004-03-04 13:00:00,116.05,116.1,115.81,115.88,31929,2090,116.006
2004-03-04 14:00:00,115.87,116.05,115.86,115.98,17511,2033,115.953
2004-03-04 15:00:00,115.98,116.09,115.86,116.05,19492,2704,115.957
2004-03-04 16:00:00,116.06,116.07,115.96,116.01,7276,313,116.047
2004-03-05 09:30:00,115.42,115.88,115.35,115.81,81343,5526,115.607
2004-03-05 10:00:00,115.79,116.95,115.76,116.54,172916,13874,116.421
2004-03-05 11:00:00,116.57,116.68,115.08,116.22,97980,9273,116.116
2004-03-05 12:00:00,116.18,116.53,115.28,116.27,29536,5688,116.284
2004-03-05 13:00:00,116.28,116.48,116.15,116.26,23851,3564,116.286
2004-03-05 14:00:00,116.26,116.58,115.28,116.33,37810,5945,116.395
2004-03-05 15:00:00,116.33,116.6,116.13,116.29,48115,4494,116.372
2004-03-05 16:00:00,116.3,116.36,116.26,116.33,13473,571,116.298
2004-03-08 09:30:00,116.34,116.62,115.55,116.49,32353,2575,116.379
2004-03-08 10:00:00,116.49,116.55,116.14,116.2,34152,5067,116.342
2004-03-08 11:00:00,116.17,116.45,116.16,116.45,17973,2880,116.343
2004-03-08 12:00:00,116.45,116.46,116.18,116.34,11557,2339,116.304
2004-03-08 13:00:00,116.34,116.34,115.82,115.88,53093,3858,116.097
2004-03-08 14:00:00,115.84,115.99,115.5,115.69,67635,5319,115.742
2004-03-08 15:00:00,115.66,115.69,115.22,115.27,72947,5494,115.492
2004-03-08 16:00:00,115.26,115.31,114.93,114.97,24094,671,115.064
2004-03-09 09:30:00,115.1,115.15,104.97,115.11,57507,4226,115.009
2004-03-09 10:00:00,115.14,115.88,114.65,114.92,62940,7072,114.894
2004-03-09 11:00:00,114.93,115.1,114.8,114.83,35473,3946,114.974
2004-03-09 12:00:00,114.82,115.05,114.55,114.63,42251,6071,114.778
2004-03-09 13:00:00,114.61,114.79,114.47,114.56,44890,4626,114.645
2004-03-09 14:00:00,114.57,114.85,114.27,114.37,37334,5111,114.504
2004-03-09 15:00:00,114.37,114.79,114.24,114.66,68086,6301,114.537
2004-03-09 16:00:00,114.7,114.7,114.49,114.54,8227,417,114.601
2004-03-10 09:30:00,114.72,114.75,114.08,114.56,51137,4692,114.579
2004-03-10 10:00:00,114.54,114.77,114.15,114.57,71554,8954,114.503
2004-03-10 11:00:00,114.56,115.62,111.45,114.38,34973,4577,114.583
2004-03-10 12:00:00,114.4,114.45,114.21,114.41,23254,3833,114.354
2004-03-10 13:00:00,114.42,114.44,113.68,113.81,160376,11321,113.923
2004-03-10 14:00:00,113.8,113.98,113.67,113.74,81759,6336,113.875
2004-03-10 15:00:00,113.79,113.95,112.79,112.98,159135,12425,113.231
2004-03-10 16:00:00,112.97,113.64,112.56,112.65,18688,874,113.014
2004-03-11 09:30:00,112.39,114.27,112.19,112.69,139236,7659,112.458
2004-03-11 10:00:00,112.69,112.95,112.0,112.56,85975,9582,112.693
2004-03-11 11:00:00,112.56,112.92,112.24,112.69,75663,7139,112.522
2004-03-11 12:00:00,112.69,113.24,112.62,113.23,73494,7178,112.914
2004-03-11 13:00:00,113.23,113.27,112.8,112.86,45663,5755,113.036
2004-03-11 14:00:00,112.84,114.35,112.3,112.42,112599,10101,112.703
2004-03-11 15:00:00,112.45,112.68,111.15,111.35,207554,16477,111.843
2004-03-11 16:00:00,111.3,111.36,111.1,111.14,49550,1487,111.24
2004-03-12 09:30:00,111.73,112.22,111.66,112.04,118751,8821,111.928
2004-03-12 10:00:00,112.08,112.26,111.58,111.78,137930,11479,111.926
2004-03-12 11:00:00,111.77,112.51,111.76,112.5,67967,7991,112.18
2004-03-12 12:00:00,112.51,112.54,112.01,112.2,36965,3780,112.287
2004-03-12 13:00:00,112.21,112.35,112.04,112.25,18619,2522,112.217
2004-03-12 14:00:00,112.28,112.53,112.21,112.34,40352,4693,112.388
2004-03-12 15:00:00,112.35,112.7,112.18,112.69,58653,6250,112.458
2004-03-12 16:00:00,112.68,112.71,112.26,112.59,17529,661,112.647
2004-03-15 09:30:00,112.26,112.35,112.04,112.07,54913,5476,112.169
2004-03-15 10:00:00,112.07,112.19,111.42,111.45,94976,10370,111.86
2004-03-15 11:00:00,111.46,111.69,111.13,111.2,75468,8201,111.468
2004-03-15 12:00:00,111.2,111.73,111.1,111.7,76755,9327,111.336
2004-03-15 13:00:00,111.67,111.71,111.11,111.52,52035,5538,111.441
2004-03-15 14:00:00,111.52,111.76,111.22,111.35,59431,7981,111.508
2004-03-15 15:00:00,111.35,111.62,110.9,111.03,97394,8932,111.182
2004-03-15 16:00:00,111.08,111.28,111.02,111.24,14186,608,111.108
2004-03-16 09:30:00,111.78,112.06,111.73,111.86,59966,6932,111.914
2004-03-16 10:00:00,111.85,111.98,111.67,111.78,67677,7736,111.823
2004-03-16 11:00:00,111.78,111.89,111.54,111.67,54174,6285,111.696
2004-03-16 12:00:00,111.68,111.68,111.29,111.36,55449,6818,111.404
2004-03-16 13:00:00,111.37,112.66,111.31,111.53,29662,3970,111.558
2004-03-16 14:00:00,111.54,112.0,110.87,110.99,155523,17702,111.402
2004-03-16 15:00:00,110.96,111.95,110.84,111.73,106607,12739,111.471
2004-03-16 16:00:00,111.72,111.81,111.64,111.75,18097,553,111.726
2004-03-17 09:30:00,112.2,112.66,112.1,112.47,71108,6486,112.424
2004-03-17 10:00:00,112.47,112.75,111.56,112.5,59829,7110,112.55
2004-03-17 11:00:00,112.49,113.01,112.47,112.93,52199,6640,112.855
2004-03-17 12:00:00,112.93,113.02,112.81,112.87,34586,3314,112.909
2004-03-17 13:00:00,112.88,113.03,112.72,112.87,29361,2407,112.895
2004-03-17 14:00:00,112.87,113.13,112.85,113.06,42682,4521,113.014
2004-03-17 15:00:00,113.07,113.26,112.99,113.0,58166,6189,113.126
2004-03-17 16:00:00,112.98,113.06,112.96,113.01,19278,586,113.008
2004-03-18 09:30:00,112.67,112.83,112.6,112.77,42150,4159,112.695
2004-03-18 10:00:00,112.78,112.8,112.25,112.36,65622,8244,112.461
2004-03-18 11:00:00,112.36,112.39,112.09,112.36,46752,5743,112.281
2004-03-18 12:00:00,112.33,112.65,111.93,112.44,92064,9653,112.292
2004-03-18 13:00:00,112.44,113.25,112.05,112.61,152042,14198,112.774
2004-03-18 14:00:00,112.6,112.82,112.42,112.66,40855,6698,112.596
2004-03-18 15:00:00,112.65,113.25,112.48,112.91,80441,9912,112.969
2004-03-18 16:00:00,112.9,113.06,112.88,113.05,20422,470,112.937
2004-03-19 09:30:00,112.41,112.49,111.94,112.15,59704,7107,112.217
2004-03-19 10:00:00,112.15,112.4,111.93,112.27,71938,7464,112.178
2004-03-19 11:00:00,112.27,112.57,112.14,112.26,37805,5145,112.323
2004-03-19 12:00:00,112.26,112.38,112.1,112.19,23019,3810,112.243
2004-03-19 13:00:00,112.2,112.29,111.9,112.07,36040,3604,112.024
2004-03-19 14:00:00,112.07,112.21,111.76,111.79,25072,3711,112.021
