date,open,high,low,close,volume,barCount,wap
2022-12-06 09:30:00,399.42,399.99,397.15,397.19,56103.0,30998,398.604
2022-12-06 10:00:00,397.18,397.49,394.81,395.44,106061.14,60149,396.113
2022-12-06 11:00:00,395.44,395.89,394.6,395.07,63716.08,34095,395.337
2022-12-06 12:00:00,395.08,395.64,393.84,394.06,47626.95,23774,394.544
2022-12-06 13:00:00,394.08,394.34,392.62,393.3,67255.76,32779,393.351
2022-12-06 14:00:00,393.3,393.43,391.64,392.49,69867.67,35929,392.407
2022-12-06 15:00:00,392.51,394.24,391.98,393.86,151375.99,78366,393.313
2022-12-07 09:30:00,392.9,395.3,392.34,392.82,60342.23,27882,393.687
2022-12-07 10:00:00,392.81,395.45,391.97,395.06,93129.5,50968,393.835
2022-12-07 11:00:00,395.06,395.64,392.31,393.39,66716.61,35921,393.66
2022-12-07 12:00:00,393.38,394.09,392.68,393.71,35055.49,19914,393.322
2022-12-07 13:00:00,393.71,394.59,392.87,393.04,34293.09,18836,393.824
2022-12-07 14:00:00,393.02,393.73,392.32,392.92,49142.34,27566,393.061
2022-12-07 15:00:00,392.91,393.48,392.09,393.15,88652.66,48692,392.958
2022-12-08 09:30:00,395.14,396.26,393.45,396.18,51918.38,26357,394.679
2022-12-08 10:00:00,396.18,397.36,396.06,396.63,64717.96,35076,396.638
2022-12-08 11:00:00,396.63,396.9,395.01,396.14,46216.96,25172,395.861
2022-12-08 12:00:00,396.14,396.36,395.06,395.84,32039.25,16897,395.735
2022-12-08 13:00:00,395.85,397.27,395.64,396.47,40621.94,21834,396.537
2022-12-08 14:00:00,396.47,396.47,394.5,395.53,66273.96,36597,395.38
2022-12-08 15:00:00,395.54,396.58,394.87,396.21,102827.96,54755,395.774
2022-12-09 09:30:00,394.94,396.89,394.12,395.74,52057.43,27150,395.628
2022-12-09 10:00:00,395.7,397.16,394.72,397.11,76082.94,40457,395.997
2022-12-09 11:00:00,397.13,397.62,396.2,397.36,58680.68,30994,396.922
2022-12-09 12:00:00,397.39,397.47,396.34,396.56,36563.7,19575,396.849
2022-12-09 13:00:00,396.53,396.53,395.34,395.99,41799.49,21865,395.932
2022-12-09 14:00:00,395.97,396.11,395.01,395.85,46227.31,24615,395.664
2022-12-09 15:00:00,395.81,396.29,393.15,393.27,146826.41,70582,394.229
2022-12-12 09:30:00,394.1,394.76,393.41,394.63,49548.05,25449,394.097
2022-12-12 10:00:00,394.64,394.87,393.81,394.52,56011.15,30354,394.383
2022-12-12 11:00:00,394.53,395.69,394.34,395.42,48737.91,24598,395.183
2022-12-12 12:00:00,395.42,395.92,395.12,395.73,35656.27,18683,395.548
2022-12-12 13:00:00,395.73,396.25,395.08,395.87,40828.02,21049,395.626
2022-12-12 14:00:00,395.87,396.88,395.38,396.74,52853.61,25270,395.958
2022-12-12 15:00:00,396.75,398.93,396.75,398.91,146986.35,71168,398.129
2022-12-13 09:30:00,410.2,410.49,407.4,409.33,114498.69,62746,409.037
2022-12-13 10:00:00,409.36,409.54,403.63,404.41,161006.21,98493,406.068
2022-12-13 11:00:00,404.43,405.84,401.73,402.65,101393.04,59155,404.146
2022-12-13 12:00:00,402.67,403.23,399.07,400.01,113780.68,61986,400.671
2022-12-13 13:00:00,400.02,402.39,399.78,401.64,73772.1,43027,401.206
2022-12-13 14:00:00,401.64,403.22,400.9,401.59,63265.88,36981,401.849
2022-12-13 15:00:00,401.58,403.04,399.88,401.95,176135.16,89883,401.859
2022-12-14 09:30:00,401.61,403.98,401.58,403.85,50515.5,24665,402.939
2022-12-14 10:00:00,403.85,404.52,403.47,404.26,56682.42,32380,404.026
2022-12-14 11:00:00,404.27,405.04,404.05,404.14,44241.43,26319,404.535
2022-12-14 12:00:00,404.15,404.28,403.52,403.56,38072.26,21581,403.93
2022-12-14 13:00:00,403.57,405.5,403.5,404.76,52983.46,29478,404.623
2022-12-14 14:00:00,404.77,404.86,396.31,398.86,252435.29,145933,399.391
2022-12-14 15:00:00,398.88,403.59,397.7,399.41,215128.26,118910,400.24
2022-12-15 09:30:00,394.31,395.25,391.17,391.58,92122.71,48007,393.338
2022-12-15 10:00:00,391.6,391.94,390.25,390.7,139618.2,77223,391.084
2022-12-15 11:00:00,390.7,391.14,388.73,389.26,97677.91,52990,389.779
2022-12-15 12:00:00,389.24,390.41,388.62,388.87,70647.45,38313,389.541
2022-12-15 13:00:00,388.89,388.98,387.88,388.75,73051.9,38726,388.357
2022-12-15 14:00:00,388.76,390.27,388.12,390.22,85292.62,45697,389.054
2022-12-15 15:00:00,390.21,390.88,388.94,389.65,198077.29,100086,389.767
2022-12-16 09:30:00,385.19,386.58,384.53,385.87,68006.19,36456,385.564
2022-12-16 10:00:00,385.87,385.88,381.85,383.07,120113.6,62081,383.27
2022-12-16 11:00:00,383.05,383.53,381.36,381.54,66431.47,33535,382.533
2022-12-16 12:00:00,381.56,382.89,381.04,381.18,58533.71,29668,381.885
2022-12-16 13:00:00,381.17,382.06,381.07,381.73,54370.64,29209,381.551
2022-12-16 14:00:00,381.7,383.27,381.2,382.93,77399.68,39484,382.119
2022-12-16 15:00:00,382.93,384.96,382.37,383.29,233349.3,117125,383.947
2022-12-19 09:30:00,383.47,383.82,381.89,382.42,47451.47,24079,382.863
2022-12-19 10:00:00,382.43,383.67,381.66,381.73,66900.98,32683,382.609
2022-12-19 11:00:00,381.74,381.95,380.41,380.98,59501.02,29619,381.255
2022-12-19 12:00:00,380.97,381.78,380.76,381.41,40423.69,21196,381.322
2022-12-19 13:00:00,381.41,381.73,379.8,379.9,48609.69,24280,380.746
2022-12-19 14:00:00,379.9,379.97,378.31,378.75,100685.41,53007,379.08
2022-12-19 15:00:00,378.73,380.41,378.28,379.99,150284.32,76011,379.291
2022-12-20 09:30:00,379.23,380.27,377.85,380.04,57577.95,30483,379.034
2022-12-20 10:00:00,380.07,382.14,378.43,381.29,94623.2,47942,381.218
2022-12-20 11:00:00,381.29,381.54,378.85,380.63,69033.25,36384,380.012
2022-12-20 12:00:00,380.63,381.29,380.01,381.14,51088.28,26667,380.725
2022-12-20 13:00:00,381.16,382.23,380.53,381.26,46570.95,23975,381.469
2022-12-20 14:00:00,381.27,382.02,380.47,380.7,53382.88,28094,381.21
2022-12-20 15:00:00,380.71,381.58,380.06,380.52,98776.96,52807,380.787
2022-12-21 09:30:00,383.25,383.98,382.69,383.16,47435.87,22481,383.273
2022-12-21 10:00:00,383.17,386.63,382.88,386.58,98522.58,49211,385.253
2022-12-21 11:00:00,386.58,387.3,385.6,385.94,67674.14,33405,386.52
2022-12-21 12:00:00,385.95,386.44,385.41,386.39,38847.32,19819,385.846
2022-12-21 13:00:00,386.41,386.82,385.63,386.38,40406.45,19993,386.263
2022-12-21 14:00:00,386.39,387.41,385.73,386.09,57691.55,28320,386.625
2022-12-21 15:00:00,386.11,386.47,385.24,386.23,103360.78,55851,385.882
2022-12-22 09:30:00,383.05,383.38,380.97,381.59,55793.86,29095,381.762
2022-12-22 10:00:00,381.57,381.57,378.92,379.1,106544.74,55232,379.717
2022-12-22 11:00:00,379.1,379.61,378.22,378.68,54188.13,29492,378.905
2022-12-22 12:00:00,378.69,378.74,376.11,376.55,71843.6,37489,377.146
2022-12-22 13:00:00,376.55,376.55,374.77,375.53,81006.8,43882,375.549
2022-12-22 14:00:00,375.52,378.62,375.5,378.49,94122.68,47500,376.927
2022-12-22 15:00:00,378.49,380.82,378.19,380.76,202299.57,104869,379.807
2022-12-23 09:30:00,379.65,381.27,378.03,378.49,48109.86,22586,379.381
2022-12-23 10:00:00,378.49,382.69,378.24,380.79,86092.26,46184,380.87
2022-12-23 11:00:00,380.79,382.12,380.0,381.58,45756.67,23866,381.012
2022-12-23 12:00:00,381.59,382.85,381.39,381.86,39342.77,21105,382.057
2022-12-23 13:00:00,381.86,382.43,381.03,381.47,27509.39,14717,381.914
2022-12-23 14:00:00,381.44,382.6,381.06,382.54,31906.87,17529,381.806
2022-12-23 15:00:00,382.53,383.06,381.56,382.9,90210.36,51230,382.417
2022-12-27 09:30:00,382.79,383.01,380.03,380.51,48265.13,23823,381.194
2022-12-27 10:00:00,380.52,383.15,379.65,381.93,75104.75,38229,381.812
2022-12-27 11:00:00,381.93,382.9,381.61,382.29,39557.11,23028,382.23
2022-12-27 12:00:00,382.32,383.12,381.46,382.11,31003.35,17105,382.231
2022-12-27 13:00:00,382.11,382.61,381.01,381.18,30413.11,17156,381.86
2022-12-27 14:00:00,381.15,381.69,380.5,381.34,44838.11,25061,381.133
2022-12-27 15:00:00,381.34,382.36,380.71,381.39,85742.2,49267,381.659
2022-12-28 09:30:00,381.34,383.39,380.62,382.12,39975.38,21458,382.359
2022-12-28 10:00:00,382.09,382.95,379.34,379.45,64267.18,33680,381.124
2022-12-28 11:00:00,379.39,379.67,378.1,378.22,60574.58,33038,378.915
2022-12-28 12:00:00,378.23,379.53,377.3,379.33,63864.62,34634,378.07
2022-12-28 13:00:00,379.31,380.24,378.48,378.67,46040.43,24021,379.354
2022-12-28 14:00:00,378.7,379.39,378.13,378.44,62251.97,20925,378.547
2022-12-28 15:00:00,378.44,378.47,376.42,376.68,118444.51,66564,377.089
2022-12-29 09:30:00,379.63,381.81,379.08,381.6,60548.82,31675,380.842
2022-12-29 10:00:00,381.6,383.26,381.34,383.11,101289.71,55502,382.532
2022-12-29 11:00:00,383.12,384.24,382.27,383.89,59644.1,31137,383.222
2022-12-29 12:00:00,383.89,384.14,383.26,383.8,41224.89,22231,383.775
2022-12-29 13:00:00,383.81,383.98,383.19,383.88,31319.85,16238,383.613
2022-12-29 14:00:00,383.87,384.35,383.43,383.55,35927.25,20391,383.881
2022-12-29 15:00:00,383.52,384.04,383.15,383.39,102813.58,55898,383.574
2022-12-30 09:30:00,380.64,381.62,379.02,380.43,49997.86,28200,380.36
2022-12-30 10:00:00,380.46,381.55,379.57,380.37,63710.1,37627,380.557
2022-12-30 11:00:00,380.37,380.86,379.62,380.74,34391.92,18516,380.223
2022-12-30 12:00:00,380.74,381.08,380.37,380.96,25210.52,13928,380.701
2022-12-30 13:00:00,380.99,381.0,378.43,379.32,61441.74,31676,379.545
2022-12-30 14:00:00,379.32,379.52,378.59,379.09,56445.37,29602,379.008
2022-12-30 15:00:00,379.09,382.53,379.03,382.44,216153.69,111859,381.533
2023-01-03 09:30:00,384.37,386.43,381.66,381.71,73910.68,34065,384.236
2023-01-03 10:00:00,381.77,382.58,380.07,382.04,78816.44,45167,381.264
2023-01-03 11:00:00,382.05,382.33,378.65,379.07,77269.48,42953,379.913
2023-01-03 12:00:00,379.11,380.02,377.83,378.61,50648.66,28535,378.981
2023-01-03 13:00:00,378.63,379.99,378.34,379.83,38607.4,18824,379.149
2023-01-03 14:00:00,379.84,380.75,378.09,380.04,62932.49,33768,379.54
2023-01-03 15:00:00,380.02,381.3,379.82,380.84,108098.93,59911,380.68
2023-01-04 09:30:00,383.18,384.17,381.9,383.23,56349.0,28759,382.996
2023-01-04 10:00:00,383.16,384.27,380.0,382.98,97042.09,49355,381.8
2023-01-04 11:00:00,382.97,385.88,382.31,385.48,81540.77,43039,384.344
2023-01-04 12:00:00,385.5,385.74,384.33,384.34,46766.84,26519,385.263
2023-01-04 13:00:00,384.35,385.33,383.65,384.14,50676.98,26764,384.593
2023-01-04 14:00:00,384.26,385.56,381.14,383.23,128716.33,67194,382.951
2023-01-04 15:00:00,383.26,384.08,381.21,383.74,134000.12,64435,382.808
2023-01-05 09:30:00,381.72,381.76,378.89,380.12,74734.89,38633,380.063
2023-01-05 10:00:00,380.13,381.84,379.28,379.39,98965.8,50231,380.376
2023-01-05 11:00:00,379.4,380.34,378.76,379.3,50087.6,25693,379.481
2023-01-05 12:00:00,379.29,380.45,379.09,379.42,39798.38,20208,379.757
2023-01-05 13:00:00,379.44,381.47,379.04,380.57,71419.71,34155,380.514
2023-01-05 14:00:00,380.58,381.71,380.06,380.8,48710.57,24497,380.854
2023-01-05 15:00:00,380.82,380.82,378.91,379.38,122205.45,60885,379.578
2023-01-06 09:30:00,382.61,383.96,379.45,380.74,77881.46,37337,381.399
2023-01-06 10:00:00,380.76,385.57,380.75,385.27,131906.2,70203,383.629
2023-01-06 11:00:00,385.3,386.72,385.0,386.26,85923.68,48563,385.762
2023-01-06 12:00:00,386.26,386.51,385.06,385.46,49547.54,25878,385.795
2023-01-06 13:00:00,385.45,386.85,385.21,386.72,46981.99,27049,386.185
2023-01-06 14:00:00,386.72,388.79,386.72,388.52,93253.44,46856,387.798
2023-01-06 15:00:00,388.51,389.25,387.73,388.03,192392.26,98246,388.404
2023-01-09 09:30:00,390.37,391.67,389.35,391.6,61351.07,29746,390.58
2023-01-09 10:00:00,391.62,393.25,391.21,392.6,81365.41,41326,392.172
2023-01-09 11:00:00,392.6,393.7,392.6,393.38,57869.88,27864,393.246
2023-01-09 12:00:00,393.38,393.38,391.86,392.32,47119.6,22450,392.486
2023-01-09 13:00:00,392.33,392.47,389.87,390.49,75157.8,38717,391.141
2023-01-09 14:00:00,390.49,391.12,388.76,388.95,71198.27,36541,390.267
2023-01-09 15:00:00,388.95,389.22,387.67,387.87,142100.65,72721,388.344
2023-01-10 09:30:00,387.25,389.23,387.02,388.45,51013.19,26178,388.242
2023-01-10 10:00:00,388.46,389.99,386.27,388.37,83761.11,42090,388.137
2023-01-10 11:00:00,388.39,388.8,387.35,388.12,41724.19,21439,388.139
2023-01-10 12:00:00,388.12,389.19,387.19,388.78,42344.18,22134,388.336
2023-01-10 13:00:00,388.78,389.62,388.53,389.52,46104.78,23308,389.133
2023-01-10 14:00:00,389.57,390.22,389.24,389.5,49438.66,24939,389.732
2023-01-10 15:00:00,389.49,390.65,388.76,390.61,106912.97,54283,389.94
2023-01-11 09:30:00,392.23,393.16,391.8,392.31,51972.8,25218,392.516
2023-01-11 10:00:00,392.31,393.08,391.38,391.58,71090.78,36874,392.347
2023-01-11 11:00:00,391.6,393.05,391.51,392.74,46966.04,24671,392.425
2023-01-11 12:00:00,392.77,393.63,392.76,393.19,47159.33,23404,393.227
2023-01-11 13:00:00,393.2,394.26,392.94,393.64,47168.46,26315,393.695
2023-01-11 14:00:00,393.65,394.56,393.18,394.31,43428.26,24057,393.938
2023-01-11 15:00:00,394.3,395.6,394.03,395.5,137678.54,68221,394.83
2023-01-12 09:30:00,396.67,396.97,392.42,393.71,90213.07,45066,394.15
2023-01-12 10:00:00,393.73,396.99,393.64,395.49,124966.54,63428,395.666
2023-01-12 11:00:00,395.51,396.54,394.36,396.36,57098.24,28930,395.545
2023-01-12 12:00:00,396.37,398.13,396.14,397.75,64812.12,32007,397.485
2023-01-12 13:00:00,397.75,398.43,395.53,398.26,84340.41,43722,397.295
2023-01-12 14:00:00,398.27,398.49,396.72,397.39,65450.0,30971,397.658
2023-01-12 15:00:00,397.39,397.54,395.86,396.94,121861.22,63733,396.725
2023-01-13 09:30:00,393.62,395.22,393.34,394.73,53762.05,26448,394.246
2023-01-13 10:00:00,394.75,396.76,394.33,396.38,84977.24,45021,395.919
2023-01-13 11:00:00,396.38,396.58,395.23,395.8,51591.19,26044,395.801
2023-01-13 12:00:00,395.81,396.84,395.71,396.7,35161.4,18521,396.302
2023-01-13 13:00:00,396.69,397.67,396.09,397.52,47644.67,23705,396.919
2023-01-13 14:00:00,397.51,397.84,397.16,397.64,51641.89,27504,397.517
2023-01-13 15:00:00,397.66,399.1,397.6,398.47,115280.21,59922,398.403
2023-01-17 09:30:00,398.48,399.1,397.62,398.55,48885.79,22294,398.491
2023-01-17 10:00:00,398.56,400.23,397.83,398.23,83874.1,44120,399.251
2023-01-17 11:00:00,398.23,398.46,397.06,398.22,64375.04,32167,397.751
2023-01-17 12:00:00,398.23,398.64,397.49,398.11,39312.19,19528,398.034
2023-01-17 13:00:00,398.12,398.8,397.9,398.66,38913.29,18437,398.352
2023-01-17 14:00:00,398.66,398.84,397.59,398.1,53160.02,27467,398.237
2023-01-17 15:00:00,398.12,398.56,397.15,397.76,108163.87,55886,397.8
2023-01-18 09:30:00,399.03,399.69,398.4,399.54,57352.49,31020,399.103
2023-01-18 10:00:00,399.54,400.12,396.48,397.25,115981.62,61851,398.473
2023-01-18 11:00:00,397.24,397.42,394.21,394.86,121546.49,62481,395.33
2023-01-18 12:00:00,394.86,395.07,393.2,393.36,73143.63,39536,393.981
2023-01-18 13:00:00,393.37,394.06,392.53,393.59,80813.34,42383,393.248
2023-01-18 14:00:00,393.59,393.92,393.05,393.12,48603.46,27584,393.428
2023-01-18 15:00:00,393.13,393.59,391.28,391.54,160764.8,85758,392.117
2023-01-19 09:30:00,389.35,390.43,388.61,389.28,70679.83,32463,389.437
2023-01-19 10:00:00,389.28,389.88,387.56,387.94,88374.66,47566,388.758
